Adm_No,attendance_rate
8134,100.0
8135,0.0
8136,100.0
8137,100.0
8138,0.0
8139,100.0
8140,0.0
8141,100.0
8142,100.0
8143,0.0
8144,0.0
8145,0.0
8146,0.0
8147,100.0
8148,100.0
8149,100.0
8150,100.0
8151,0.0
8152,0.0
8153,100.0
8154,0.0
8155,0.0
8156,100.0
8157,100.0
8158,0.0
8159,0.0
8160,100.0
8161,100.0
8162,100.0
8163,100.0
8164,100.0
8165,100.0
8166,100.0
8167,100.0
8168,100.0
8169,0.0
8170,100.0
8171,100.0
8172,0.0
8173,0.0
8174,0.0
8175,100.0
8176,100.0
8177,100.0
8178,0.0
8179,100.0
8180,0.0
8181,100.0
8182,0.0
8183,0.0
8184,0.0
8185,100.0
8186,100.0
8187,100.0
8188,100.0
8189,0.0
8190,0.0
8191,0.0
8192,100.0
8193,0.0
8194,0.0
8195,100.0
8196,0.0
8197,100.0
8198,0.0
8199,0.0
8200,100.0
8201,100.0
8202,0.0
8203,0.0
8204,0.0
8205,100.0
8206,0.0
8207,100.0
8208,100.0
8209,100.0
8210,0.0
8211,0.0
8212,100.0
8213,0.0
8214,100.0
8215,100.0
8216,0.0
8217,100.0
8218,0.0
8219,0.0
8220,0.0
8221,100.0
8222,0.0
8223,0.0
8224,100.0
8225,0.0
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,100.0
8232,100.0
8233,100.0
8234,100.0
8235,100.0
8236,0.0
8237,0.0
8238,0.0
8239,0.0
8240,100.0
8241,100.0
8242,100.0
8243,0.0
8244,100.0
8245,100.0
8246,0.0
8247,100.0
8248,100.0
8249,0.0
8250,0.0
8251,100.0
8252,100.0
8253,0.0
8254,100.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,100.0
8261,100.0
8262,100.0
8263,0.0
8264,100.0
8265,100.0
8266,100.0
8267,0.0
8268,0.0
8269,0.0
8270,100.0
8271,0.0
8272,0.0
8273,100.0
8274,100.0
8275,0.0
8276,100.0
8277,0.0
8278,0.0
8279,100.0
8280,100.0
8281,0.0
8282,0.0
8283,100.0
8284,100.0
8285,100.0
8286,0.0
8287,0.0
8288,0.0
8289,0.0
8290,100.0
8291,0.0
8292,0.0
8293,100.0
8294,0.0
8295,0.0
8296,100.0
8297,0.0
8298,100.0
8299,0.0
8300,0.0
8301,0.0
8302,100.0
8303,0.0
8304,100.0
8305,100.0
8306,0.0
8307,0.0
8308,0.0
8309,100.0
8310,0.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,100.0
8317,0.0
8318,100.0
8319,0.0
8320,0.0
8321,100.0
8322,100.0
8323,100.0
8324,0.0
8325,100.0
8326,100.0
8327,100.0
8328,100.0
8329,0.0
8330,100.0
8331,0.0
8332,0.0
8333,100.0
8334,0.0
8335,0.0
8336,0.0
8337,0.0
8338,100.0
8339,100.0
8340,100.0
8341,100.0
8342,0.0
8343,100.0
8344,0.0
8345,100.0
8346,100.0
8347,100.0
8348,100.0
8349,0.0
8350,100.0
8351,0.0
8352,100.0
8353,0.0
8354,0.0
8355,100.0
8356,0.0
8357,0.0
8358,0.0
8359,0.0
8360,0.0
8361,100.0
8362,100.0
8363,100.0
8364,0.0
8365,100.0
8366,100.0
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,100.0
8373,0.0
8374,100.0
8375,0.0
8376,0.0
8377,100.0
8378,0.0
8379,0.0
8380,100.0
8381,100.0
8382,100.0
8383,100.0
8384,0.0
8385,0.0
8386,0.0
8387,0.0
8388,0.0
8389,0.0
8390,100.0
8391,100.0
8392,0.0
8393,100.0
8394,100.0
8395,0.0
8396,0.0
8397,0.0
8398,0.0
8399,0.0
8400,100.0
8401,100.0
8402,100.0
8403,0.0
8404,100.0
8405,0.0
8406,0.0
8407,0.0
8408,0.0
8409,100.0
8410,0.0
8411,0.0
8412,100.0
8413,0.0
8414,100.0
8415,100.0
8416,0.0
8417,0.0
8418,0.0
8419,100.0
8420,100.0
8421,100.0
8422,100.0
8423,0.0
8424,100.0
8425,100.0
8426,0.0
8427,100.0
8428,100.0
8429,100.0
8430,100.0
8431,100.0
8432,100.0
8433,0.0
8434,100.0
8435,100.0
8436,100.0
8437,100.0
8438,0.0
8439,0.0
8440,0.0
8441,0.0
8442,100.0
8443,0.0
8444,0.0
8445,100.0
8446,100.0
8447,0.0
8448,0.0
8449,100.0
8450,0.0
8451,100.0
8452,100.0
8453,100.0
8454,0.0
8455,100.0
8456,0.0
8457,100.0
8458,0.0
8459,0.0
8460,100.0
8461,0.0
8462,0.0
8463,0.0
8464,100.0
8465,0.0
8466,0.0
8467,0.0
8468,100.0
8469,100.0
8470,0.0
8471,0.0
8472,100.0
8473,0.0
8474,100.0
8475,0.0
8476,0.0
8477,0.0
8478,100.0
8479,0.0
8480,0.0
8481,0.0
8482,0.0
8483,0.0
8484,0.0
8485,100.0
8486,0.0
8487,0.0
8488,100.0
8489,100.0
8490,100.0
8491,0.0
8492,0.0
8493,0.0
8494,100.0
8495,100.0
8496,100.0
8497,0.0
8498,100.0
8499,100.0
8500,100.0
8501,100.0
8502,100.0
8503,0.0
8504,100.0
8505,0.0
8506,100.0
8507,0.0
8508,100.0
8509,0.0
8510,0.0
8511,100.0
8512,100.0
8513,100.0
8514,100.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8520,0.0
8521,100.0
8522,0.0
8523,100.0
8524,100.0
8525,100.0
8526,100.0
8527,100.0
8528,100.0
8529,0.0
8530,0.0
8531,100.0
8532,0.0
8533,100.0
8534,0.0
8535,100.0
8536,0.0
8537,0.0
8538,100.0
8539,0.0
8540,0.0
8541,100.0
8542,0.0
8543,0.0
8544,100.0
8545,0.0
8546,0.0
8547,100.0
8548,0.0
8549,0.0
8550,100.0
8551,100.0
8552,0.0
8553,0.0
8554,100.0
8555,100.0
8556,100.0
8557,0.0
8558,100.0
8559,100.0
8560,0.0
8561,100.0
8562,0.0
8563,0.0
8564,100.0
8565,0.0
8566,100.0
8567,100.0
8568,100.0
8569,0.0
8570,100.0
8571,100.0
8572,0.0
8573,100.0
8574,0.0
8575,100.0
8576,100.0
8577,100.0
8578,0.0
8579,100.0
8580,0.0
8581,100.0
8582,100.0
8583,100.0
8584,100.0
8585,100.0
8586,100.0
8587,100.0
8588,0.0
8589,100.0
8590,100.0
8591,100.0
8592,0.0
8593,0.0
8594,0.0
8595,100.0
8596,0.0
8597,100.0
8598,0.0
8599,100.0
8600,0.0
8601,100.0
8602,100.0
8603,100.0
8604,0.0
8605,100.0
8606,100.0
8607,0.0
8608,0.0
8609,100.0
8610,100.0
8611,100.0
8612,100.0
8613,0.0
8614,0.0
8615,100.0
8616,0.0
8617,100.0
8618,100.0
8619,0.0
8620,0.0
8621,0.0
8622,0.0
8623,0.0
8624,0.0
8625,0.0
8626,0.0
8627,100.0
8628,100.0
8629,0.0
8630,100.0
8631,100.0
8632,100.0
8633,100.0
8634,100.0
8635,100.0
8636,100.0
8637,100.0
8638,0.0
8639,100.0
8640,0.0
8641,100.0
8642,100.0
8643,100.0
8644,0.0
8645,100.0
8646,100.0
8647,0.0
8648,100.0
8649,0.0
8650,100.0
8651,0.0
8652,100.0
8653,100.0
8654,100.0
8655,0.0
8656,100.0
8657,0.0
8658,100.0
8659,0.0
8660,100.0
8661,100.0
8662,100.0
8663,0.0
8664,0.0
8665,0.0
8666,100.0
8667,100.0
8668,100.0
8669,100.0
8670,0.0
8671,100.0
8672,0.0
8673,0.0
8674,0.0
8675,0.0
8676,100.0
8677,0.0
8678,0.0
8679,100.0
8680,100.0
8681,0.0
8682,0.0
8683,100.0
8684,100.0
8685,0.0
8686,100.0
8687,100.0
8688,0.0
8689,100.0
8690,100.0
8691,100.0
8692,0.0
8693,100.0
8694,0.0
8695,100.0
8696,100.0
8697,100.0
8698,0.0
8699,0.0
8700,0.0
8701,0.0
8702,0.0
8703,0.0
8704,100.0
8705,100.0
8706,0.0
8707,100.0
8708,0.0
8709,100.0
8710,100.0
8711,100.0
8712,0.0
8713,0.0
8714,0.0
8715,100.0
8716,0.0
8717,100.0
8718,0.0
8719,0.0
8720,0.0
8721,0.0
8722,0.0
8723,0.0
8724,0.0
8725,0.0
8726,100.0
8727,0.0
8728,0.0
8729,0.0
8730,100.0
8731,0.0
8732,100.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,100.0
8740,100.0
8741,100.0
8742,100.0
8743,0.0
8744,100.0
8745,0.0
8746,100.0
8747,100.0
8748,100.0
8749,100.0
8750,0.0
8751,100.0
8752,0.0
8753,0.0
8754,0.0
8755,100.0
8756,0.0
8757,100.0
8758,100.0
8759,100.0
8760,0.0
8761,0.0
8762,100.0
8763,0.0
8764,0.0
8765,100.0
8766,100.0
8767,100.0
8768,100.0
8769,0.0
8770,100.0
8771,100.0
8772,0.0
8773,0.0
8774,0.0
8775,100.0
8776,0.0
8777,0.0
8778,0.0
8779,100.0
8780,0.0
8781,100.0
8782,100.0
8783,100.0
8784,0.0
8785,0.0
8786,0.0
8787,0.0
8788,0.0
8789,0.0
8790,0.0
8791,100.0
8792,0.0
8793,100.0
8794,0.0
8795,0.0
8796,100.0
8797,100.0
8798,0.0
8799,100.0
8800,100.0
8801,0.0
8802,100.0
8803,0.0
8804,0.0
8805,0.0
8806,0.0
8807,100.0
8808,0.0
8809,0.0
8810,0.0
8811,100.0
8812,100.0
8813,100.0
8814,100.0
8815,100.0
8816,0.0
8817,0.0
8818,100.0
8819,0.0
8820,0.0
8821,100.0
8822,0.0
8823,0.0
8824,100.0
8825,100.0
8826,100.0
8827,100.0
8828,0.0
8829,100.0
8830,0.0
8831,100.0
8832,0.0
8833,0.0
8834,100.0
8835,100.0
8836,0.0
8837,0.0
8838,0.0
8839,100.0
8840,100.0
8841,0.0
8842,100.0
8843,0.0
8844,100.0
8845,100.0
8846,100.0
8847,0.0
8848,100.0
8849,100.0
8850,100.0
8851,100.0
8852,100.0
8853,100.0
8854,100.0
8855,100.0
8856,0.0
8857,0.0
8858,100.0
8859,100.0
8860,0.0
8861,0.0
8862,0.0
8863,100.0
8864,100.0
8865,0.0
8866,0.0
8867,100.0
8868,0.0
8869,100.0
8870,100.0
8871,100.0
8872,0.0
8873,100.0
8874,100.0
8875,0.0
8876,100.0
8877,100.0
8878,0.0
8879,0.0
8880,0.0
8881,0.0
8882,0.0
8883,0.0
8884,100.0
8885,100.0
8886,100.0
8887,100.0
8888,100.0
8889,0.0
8890,0.0
8891,100.0
8892,100.0
8893,0.0
8894,100.0
8895,100.0
8896,100.0
8897,100.0
8898,100.0
8899,100.0
8900,0.0
8901,100.0
8902,100.0
8903,0.0
8904,100.0
8905,0.0
8906,100.0
8907,100.0
8908,0.0
8909,100.0
8910,0.0
8911,100.0
8912,100.0
8913,100.0
8914,100.0
8915,0.0
8916,100.0
8917,100.0
8918,0.0
8919,0.0
8920,100.0
8921,0.0
8922,0.0
8923,100.0
8924,0.0
8925,0.0
8926,0.0
8927,0.0
8928,100.0
8929,0.0
8930,100.0
8931,0.0
8932,0.0
8933,100.0
8934,0.0
8935,100.0
8936,0.0
8937,100.0
8938,0.0
8939,0.0
8940,100.0
8941,0.0
8942,100.0
8943,100.0
8944,100.0
8945,0.0
8946,100.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,0.0
8952,100.0
8953,100.0
8954,0.0
8955,0.0
8956,100.0
8957,100.0
8958,0.0
8959,100.0
8960,100.0
8961,0.0
8962,100.0
8963,100.0
8964,100.0
8965,0.0
8966,0.0
8967,100.0
8968,0.0
8969,0.0
8970,0.0
8971,100.0
8972,0.0
8973,0.0
8974,100.0
8975,0.0
8976,0.0
8977,100.0
8978,100.0
8979,0.0
8980,0.0
8981,100.0
8982,100.0
8983,100.0
8984,0.0
8985,100.0
8986,0.0
8987,100.0
8988,0.0
8989,0.0
8990,100.0
8991,100.0
8992,100.0
8993,0.0
8994,100.0
8995,100.0
8996,100.0
8997,100.0
8998,0.0
8999,100.0
9000,0.0
9001,0.0
9002,0.0
9003,0.0
9004,0.0
9005,0.0
9006,100.0
9007,0.0
9008,100.0
9009,0.0
9010,0.0
9011,0.0
9012,100.0
9013,100.0
9014,100.0
9015,100.0
9016,100.0
9017,0.0
9018,100.0
9019,100.0
9020,100.0
9021,100.0
9022,100.0
9023,0.0
9024,100.0
9025,0.0
9026,0.0
9027,100.0
9028,0.0
9029,100.0
9030,0.0
9031,100.0
9032,0.0
9033,0.0
9034,0.0
9035,100.0
9036,0.0
9037,0.0
9038,0.0
9039,0.0
9040,100.0
9041,100.0
9042,100.0
9043,0.0
9044,100.0
9045,100.0
9046,0.0
9047,100.0
9048,0.0
9049,0.0
9050,100.0
9051,100.0
9052,100.0
9053,100.0
9054,100.0
9055,100.0
9056,100.0
9057,100.0
9058,100.0
9059,0.0
9060,0.0
9061,100.0
9062,0.0
9063,100.0
9064,0.0
9065,0.0
9066,0.0
9067,0.0
9068,0.0
9069,0.0
9070,100.0
9071,0.0
9072,0.0
9073,0.0
9074,0.0
9075,100.0
9076,100.0
9077,0.0
9078,0.0
9079,0.0
9080,100.0
9081,0.0
9082,100.0
9083,0.0
9084,100.0
9085,0.0
9086,0.0
9087,0.0
9088,100.0
9089,100.0
9090,100.0
9091,0.0
9092,100.0
9093,0.0
9094,100.0
9095,100.0
9096,0.0
9097,100.0
9098,100.0
9099,100.0
9100,0.0
9101,100.0
9102,0.0
9103,0.0
9104,100.0
9105,0.0
9106,0.0
9107,100.0
9108,0.0
9109,100.0
9110,100.0
9111,0.0
9112,100.0
9113,100.0
9114,0.0
9115,0.0
9116,0.0
9117,100.0
9118,0.0
9119,0.0
9120,100.0
9121,100.0
9122,100.0
9123,0.0
9124,100.0
9125,100.0
9126,100.0
9127,100.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,0.0
9133,0.0
9134,0.0
9135,100.0
9136,100.0
9137,100.0
9138,0.0
9139,0.0
9140,0.0
9141,100.0
9142,100.0
9143,0.0
9144,0.0
9145,0.0
9146,0.0
9147,0.0
9148,100.0
9149,0.0
9150,100.0
9151,0.0
9152,0.0
9153,100.0
9154,0.0
9155,100.0
9156,0.0
9157,0.0
9158,100.0
9159,0.0
9160,0.0
9161,0.0
9162,0.0
9163,0.0
9164,100.0
9165,0.0
9166,100.0
9167,100.0
9168,100.0
9169,100.0
9170,100.0
9171,0.0
9172,0.0
9173,100.0
9174,0.0
9175,0.0
9176,100.0
9177,0.0
9178,0.0
9179,0.0
9180,0.0
9181,0.0
9182,100.0
9183,0.0
9184,100.0
9185,0.0
9186,0.0
9187,0.0
9188,0.0
9189,100.0
9190,0.0
9191,0.0
9192,100.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,0.0
9202,100.0
9203,0.0
9204,0.0
9205,100.0
9206,100.0
9207,0.0
9208,100.0
9209,100.0
9210,100.0
9211,100.0
9212,100.0
9213,100.0
9214,0.0
9215,100.0
9216,0.0
9217,0.0
9218,0.0
9219,100.0
9220,0.0
9221,100.0
9222,100.0
9223,0.0
9224,0.0
9225,0.0
9226,100.0
9227,0.0
9228,100.0
9229,100.0
9230,0.0
9231,100.0
9232,0.0
9233,0.0
9234,100.0
9235,0.0
9236,0.0
9237,0.0
9238,100.0
9239,100.0
9240,0.0
9241,0.0
9242,100.0
9243,0.0
9244,0.0
9245,100.0
9246,100.0
9247,0.0
9248,0.0
9249,0.0
9250,100.0
9251,0.0
9252,100.0
9253,0.0
9254,0.0
9255,100.0
9256,100.0
9257,100.0
9258,0.0
9259,0.0
9260,0.0
9261,0.0
9262,0.0
9263,100.0
9264,100.0
9265,100.0
9266,100.0
9267,100.0
9268,0.0
9269,100.0
9270,0.0
9271,0.0
9272,0.0
9273,0.0
9274,100.0
9275,0.0
9276,100.0
9277,100.0
9278,100.0
9279,0.0
9280,100.0
9281,0.0
9282,0.0
9283,0.0
9284,0.0
9285,0.0
9286,0.0
9287,0.0
9288,100.0
9289,100.0
9290,100.0
9291,0.0
9292,100.0
9293,100.0
9294,0.0
9295,0.0
9296,0.0
9297,0.0
9298,100.0
9299,0.0
9300,0.0
9301,100.0
9302,100.0
9303,100.0
9304,0.0
9305,100.0
9306,0.0
9307,100.0
9308,100.0
9309,100.0
9310,0.0
9311,100.0
9312,0.0
9313,100.0
9314,100.0
9315,0.0
9316,0.0
9317,100.0
9318,0.0
9319,0.0
9320,100.0
9321,100.0
9322,100.0
9323,100.0
9324,100.0
9325,0.0
9326,0.0
9327,100.0
9328,100.0
9329,100.0
9330,100.0
9331,100.0
9332,0.0
9333,100.0
9334,0.0
9335,100.0
9336,0.0
9337,0.0
9338,0.0
9339,100.0
9340,100.0
9341,100.0
9342,100.0
9343,0.0
9344,0.0
9345,0.0
9346,0.0
9347,100.0
9348,100.0
9349,0.0
9350,100.0
9351,100.0
9352,0.0
9353,100.0
9354,0.0
9355,0.0
9356,0.0
9357,0.0
9358,0.0
9359,0.0
9360,0.0
9361,100.0
9362,0.0
9363,0.0
9364,100.0
9365,100.0
9366,100.0
9367,100.0
9368,100.0
9369,0.0
9370,100.0
9371,0.0
9372,100.0
9373,0.0
9374,100.0
9375,100.0
9376,0.0
9377,0.0
9378,0.0
9379,0.0
9380,0.0
9381,100.0
9382,0.0
9383,0.0
9384,0.0
9385,0.0
9386,0.0
9387,100.0
9388,0.0
9389,100.0
9390,100.0
9391,100.0
9392,0.0
9393,0.0
9394,0.0
9395,0.0
9396,100.0
9397,100.0
9398,100.0
9399,100.0
9400,0.0
9401,0.0
9402,0.0
9403,100.0
9404,100.0
9405,0.0
9406,100.0
9407,100.0
9408,100.0
9409,0.0
9410,100.0
9411,100.0
9412,0.0
9413,0.0
9414,0.0
9415,0.0
9416,100.0
9417,100.0
9418,100.0
9419,0.0
9420,100.0
9421,0.0
9422,0.0
9423,100.0
9424,100.0
9425,100.0
9426,0.0
9427,100.0
9428,0.0
9429,100.0
9430,0.0
9431,0.0
9432,100.0
9433,0.0
9434,100.0
9435,0.0
9436,100.0
9437,100.0
9438,0.0
9439,0.0
9440,100.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,100.0
9449,0.0
9450,0.0
9451,100.0
9452,100.0
9453,0.0
9454,0.0
9455,0.0
9456,100.0
9457,100.0
9458,0.0
9459,0.0
9460,100.0
9461,100.0
9462,0.0
9463,100.0
9464,100.0
9465,100.0
9466,100.0
9467,100.0
9468,100.0
9469,100.0
9470,100.0
9471,100.0
9472,100.0
9473,0.0
9474,0.0
9475,0.0
9476,0.0
9477,100.0
9478,100.0
9479,0.0
9480,100.0
9481,0.0
9482,100.0
9483,100.0
9484,0.0
9485,100.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,100.0
9491,100.0
9492,100.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,100.0
9498,0.0
9499,0.0
9500,100.0
9501,100.0
9502,100.0
9503,100.0
9504,0.0
9505,100.0
9506,100.0
9507,100.0
9508,100.0
9509,100.0
9510,0.0
9511,100.0
9512,0.0
9513,100.0
9514,100.0
9515,0.0
9516,100.0
9517,0.0
9518,0.0
9519,100.0
9520,0.0
9521,100.0
9522,100.0
9523,0.0
9524,100.0
9525,0.0
9526,100.0
9527,0.0
9528,0.0
9529,100.0
9530,0.0
9531,100.0
9532,0.0
9533,100.0
9534,100.0
9535,100.0
9536,0.0
9537,100.0
9538,100.0
9539,100.0
9540,100.0
9541,100.0
9542,100.0
9543,100.0
9544,100.0
9545,100.0
9546,100.0
9547,0.0
9548,100.0
9549,0.0
9550,100.0
9551,0.0
9552,100.0
9553,0.0
9554,100.0
9555,0.0
9556,0.0
9557,100.0
9558,100.0
9559,100.0
9560,100.0
9561,0.0
9562,100.0
9563,0.0
9564,0.0
9565,100.0
9566,100.0
9567,0.0
9568,0.0
9569,100.0
9570,100.0
9571,0.0
9572,100.0
9573,0.0
9574,0.0
9575,0.0
9576,100.0
9577,100.0
9578,100.0
9579,0.0
9580,0.0
9581,100.0
9582,100.0
9583,0.0
9584,100.0
9585,0.0
9586,100.0
9587,100.0
9588,0.0
9589,100.0
9590,0.0
9591,0.0
9592,100.0
9593,100.0
9594,0.0
9595,0.0
9596,100.0
9597,0.0
9598,100.0
9599,0.0
9600,100.0
9601,0.0
9602,100.0
9603,100.0
9604,100.0
9605,0.0
9606,0.0
9607,0.0
9608,100.0
9609,0.0
9610,100.0
9611,0.0
9612,100.0
9613,100.0
9614,0.0
9615,100.0
9616,0.0
9617,100.0
9618,100.0
9619,0.0
9620,0.0
9621,100.0
9622,100.0
9623,100.0
9624,0.0
9625,0.0
9626,0.0
9627,0.0
9628,100.0
9629,100.0
9630,0.0
9631,0.0
9632,100.0
9633,0.0
9634,100.0
9635,100.0
9636,100.0
9637,0.0
9638,100.0
9639,100.0
9640,100.0
9641,100.0
9642,100.0
9643,0.0
9644,0.0
9645,0.0
9646,100.0
9647,0.0
9648,100.0
9649,0.0
9650,100.0
9651,100.0
9652,0.0
9653,0.0
9654,0.0
9655,100.0
9656,100.0
9657,100.0
9658,0.0
9659,100.0
9660,0.0
9661,100.0
9662,100.0
9663,0.0
9664,0.0
9665,0.0
9666,100.0
9667,100.0
9668,100.0
9669,100.0
9670,0.0
9671,0.0
9672,100.0
9673,0.0
9674,0.0
9675,0.0
9676,100.0
9677,100.0
9678,0.0
9679,100.0
9680,100.0
9681,100.0
9682,0.0
9683,100.0
9684,100.0
9685,0.0
9686,100.0
9687,100.0
9688,0.0
9689,0.0
9690,0.0
9691,100.0
9692,100.0
9693,0.0
9694,0.0
9695,100.0
9696,100.0
9697,100.0
9698,0.0
9699,100.0
9700,0.0
9701,100.0
9702,0.0
9703,100.0
9704,0.0
9705,100.0
9706,100.0
9707,100.0
9708,0.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,100.0
9714,100.0
9715,100.0
9716,0.0
9717,0.0
9718,100.0
9719,100.0
9720,0.0
9721,0.0
9722,0.0
9723,100.0
9724,0.0
9725,100.0
9726,100.0
9727,100.0
9728,100.0
9729,100.0
9730,0.0
9731,0.0
9732,0.0
9733,100.0
9734,0.0
9735,100.0
9736,100.0
9737,0.0
9738,0.0
9739,100.0
9740,100.0
9741,0.0
9742,0.0
9743,0.0
9744,0.0
9745,0.0
9746,0.0
9747,100.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,100.0
9753,100.0
9754,100.0
9755,0.0
9756,0.0
9757,100.0
9758,0.0
9759,100.0
9760,100.0
9761,0.0
9762,0.0
9763,0.0
9764,0.0
9765,0.0
9766,0.0
9767,100.0
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,100.0
9774,0.0
9775,100.0
9776,100.0
9777,0.0
9778,0.0
9779,0.0
9780,100.0
9781,100.0
9782,100.0
9783,100.0
9784,100.0
9785,100.0
9786,100.0
9787,0.0
9788,0.0
9789,100.0
9790,100.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,100.0
9801,100.0
9802,0.0
9803,100.0
9804,0.0
9805,100.0
9806,100.0
9807,0.0
9808,0.0
9809,100.0
9810,0.0
9811,100.0
9812,100.0
9813,0.0
9814,100.0
9815,100.0
9816,100.0
9817,0.0
9818,0.0
9819,0.0
9820,100.0
9821,0.0
9822,0.0
9823,0.0
9824,0.0
9825,0.0
9826,0.0
9827,0.0
9828,100.0
9829,0.0
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,100.0
9835,100.0
9836,0.0
9837,100.0
9838,100.0
9839,100.0
9840,0.0
9841,100.0
9842,100.0
9843,100.0
9844,100.0
9845,0.0
9846,0.0
9847,100.0
9848,0.0
9849,100.0
9850,0.0
9851,0.0
9852,100.0
9853,100.0
9854,0.0
9855,0.0
9856,0.0
9857,100.0
9858,0.0
9859,0.0
9860,0.0
9861,100.0
9862,0.0
9863,0.0
9864,0.0
9865,0.0
9866,0.0
9867,100.0
9868,0.0
9869,100.0
9870,0.0
9871,100.0
9872,0.0
9873,100.0
9874,0.0
9875,0.0
9876,0.0
9877,100.0
9878,0.0
9879,100.0
9880,0.0
9881,100.0
9882,0.0
9883,100.0
9884,100.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,100.0
9890,0.0
9891,100.0
9892,0.0
9893,100.0
9894,100.0
9895,0.0
9896,100.0
9897,0.0
9898,0.0
9899,100.0
9900,0.0
9901,100.0
9902,0.0
9903,100.0
9904,0.0
9905,0.0
9906,0.0
9907,100.0
9908,100.0
9909,100.0
9910,0.0
9911,0.0
9912,100.0
9913,0.0
9914,0.0
9915,0.0
9916,100.0
9917,0.0
9918,0.0
9919,100.0
9920,0.0
9921,0.0
9922,0.0
9923,100.0
9924,100.0
9925,100.0
9926,100.0
9927,100.0
9928,100.0
9929,100.0
9930,0.0
9931,0.0
9932,0.0
9933,100.0
9934,0.0
9935,0.0
9936,100.0
9937,0.0
9938,0.0
9939,0.0
9940,100.0
9941,100.0
9942,100.0
9943,0.0
9944,100.0
9945,100.0
9946,100.0
9947,100.0
9948,0.0
9949,100.0
9950,100.0
9951,0.0
9952,0.0
9953,0.0
9954,100.0
9955,0.0
9956,100.0
9957,0.0
9958,100.0
9959,100.0
9960,0.0
9961,0.0
9962,100.0
9963,100.0
9964,100.0
9965,0.0
9966,100.0
9967,100.0
9968,0.0
9969,0.0
9970,100.0
9971,0.0
9972,0.0
9973,100.0
9974,100.0
9975,100.0
9976,100.0
9977,0.0
9978,100.0
9979,0.0
9980,100.0
9981,0.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,100.0
9987,100.0
9988,0.0
9989,100.0
9990,100.0
9991,0.0
9992,0.0
9993,100.0
9994,0.0
9995,0.0
9996,100.0
9997,100.0
9998,100.0
9999,100.0
10000,100.0
10001,0.0
10002,0.0
10003,100.0
10004,100.0
10005,100.0
10006,100.0
10007,100.0
10008,100.0
10009,0.0
10010,0.0
10011,100.0
10012,100.0
10013,0.0
10014,0.0
10015,100.0
10016,0.0
10017,0.0
10018,0.0
10019,100.0
10020,0.0
10021,0.0
10022,0.0
10023,100.0
10024,100.0
10025,100.0
10026,0.0
10027,100.0
10028,100.0
10029,0.0
10030,100.0
10031,0.0
10032,0.0
10033,100.0
10034,100.0
10035,100.0
10036,0.0
10037,100.0
10038,100.0
10039,0.0
10040,100.0
10041,0.0
10042,0.0
10043,0.0
10044,100.0
10045,100.0
10046,100.0
10047,0.0
10048,100.0
10049,100.0
10050,100.0
10051,100.0
10052,0.0
10053,100.0
10054,100.0
10055,0.0
10056,100.0
10057,0.0
10058,100.0
10059,0.0
10060,100.0
10061,0.0
10062,100.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,100.0
10068,0.0
10069,0.0
10070,100.0
10071,100.0
10072,100.0
10073,0.0
10074,100.0
10075,0.0
10076,0.0
10077,0.0
10078,100.0
10079,0.0
10080,100.0
10081,0.0
10082,100.0
10083,0.0
10084,100.0
10085,0.0
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,100.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,100.0
10097,0.0
10098,100.0
10099,0.0
10100,0.0
10101,100.0
10102,100.0
10103,100.0
10104,0.0
10105,100.0
10106,100.0
10107,0.0
10108,0.0
10109,100.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,100.0
10119,100.0
10120,100.0
10121,0.0
10122,0.0
10123,100.0
10124,100.0
10125,100.0
10126,100.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,100.0
