Adm_No,Date,Present
1248,2026-07-01,True
1249,2026-07-01,True
1250,2026-07-01,True
1251,2026-07-01,True
1252,2026-07-01,True
1253,2026-07-01,False
1254,2026-07-01,False
1255,2026-07-01,True
1256,2026-07-01,True
1257,2026-07-01,False
1258,2026-07-01,True
1259,2026-07-01,True
1260,2026-07-01,True
1261,2026-07-01,False
1262,2026-07-01,False
1263,2026-07-01,False
1264,2026-07-01,False
1265,2026-07-01,False
1266,2026-07-01,True
1267,2026-07-01,False
1268,2026-07-01,False
1269,2026-07-01,True
1270,2026-07-01,False
1271,2026-07-01,True
1272,2026-07-01,False
1273,2026-07-01,True
1274,2026-07-01,False
1275,2026-07-01,True
1276,2026-07-01,True
1277,2026-07-01,True
1278,2026-07-01,False
1279,2026-07-01,True
1280,2026-07-01,False
1281,2026-07-01,False
1282,2026-07-01,False
1283,2026-07-01,True
1284,2026-07-01,True
1285,2026-07-01,True
1286,2026-07-01,False
1287,2026-07-01,False
1288,2026-07-01,True
1289,2026-07-01,False
1290,2026-07-01,False
1291,2026-07-01,True
1292,2026-07-01,False
1293,2026-07-01,True
1294,2026-07-01,False
1295,2026-07-01,True
1296,2026-07-01,True
1297,2026-07-01,True
1298,2026-07-01,True
1299,2026-07-01,False
1300,2026-07-01,False
1301,2026-07-01,False
1302,2026-07-01,True
1303,2026-07-01,False
1304,2026-07-01,True
1305,2026-07-01,False
1306,2026-07-01,True
1307,2026-07-01,False
1308,2026-07-01,True
1309,2026-07-01,True
1310,2026-07-01,False
1311,2026-07-01,True
1312,2026-07-01,True
1313,2026-07-01,False
1314,2026-07-01,True
1315,2026-07-01,False
1316,2026-07-01,True
1317,2026-07-01,True
1318,2026-07-01,True
1319,2026-07-01,True
1320,2026-07-01,True
1321,2026-07-01,False
1322,2026-07-01,False
1323,2026-07-01,True
1324,2026-07-01,True
1325,2026-07-01,True
1326,2026-07-01,False
1327,2026-07-01,False
1328,2026-07-01,False
1329,2026-07-01,True
1330,2026-07-01,False
1331,2026-07-01,False
1332,2026-07-01,True
1333,2026-07-01,True
1334,2026-07-01,False
1335,2026-07-01,True
1336,2026-07-01,False
1337,2026-07-01,True
1338,2026-07-01,False
1339,2026-07-01,False
1340,2026-07-01,True
1341,2026-07-01,False
1342,2026-07-01,True
1343,2026-07-01,False
1344,2026-07-01,False
1345,2026-07-01,True
1346,2026-07-01,False
1347,2026-07-01,False
1348,2026-07-01,False
1349,2026-07-01,False
1350,2026-07-01,True
1351,2026-07-01,False
1352,2026-07-01,True
1353,2026-07-01,False
1354,2026-07-01,False
1355,2026-07-01,True
1356,2026-07-01,False
1357,2026-07-01,False
1358,2026-07-01,False
1359,2026-07-01,False
1360,2026-07-01,True
1361,2026-07-01,True
1362,2026-07-01,False
1363,2026-07-01,True
1364,2026-07-01,True
1365,2026-07-01,False
1366,2026-07-01,False
1367,2026-07-01,True
1368,2026-07-01,False
1369,2026-07-01,False
1370,2026-07-01,False
1371,2026-07-01,True
1372,2026-07-01,True
1373,2026-07-01,False
1374,2026-07-01,False
1375,2026-07-01,False
1376,2026-07-01,True
1377,2026-07-01,False
1378,2026-07-01,False
1379,2026-07-01,False
1380,2026-07-01,False
1381,2026-07-01,True
1382,2026-07-01,False
1383,2026-07-01,False
1384,2026-07-01,True
1385,2026-07-01,True
1386,2026-07-01,False
1387,2026-07-01,False
1388,2026-07-01,True
1389,2026-07-01,False
1390,2026-07-01,False
1391,2026-07-01,False
1392,2026-07-01,True
1393,2026-07-01,False
1394,2026-07-01,False
1395,2026-07-01,True
1396,2026-07-01,True
1397,2026-07-01,False
1398,2026-07-01,False
1399,2026-07-01,True
1400,2026-07-01,False
1401,2026-07-01,True
1402,2026-07-01,False
1403,2026-07-01,True
1404,2026-07-01,False
1405,2026-07-01,False
1406,2026-07-01,False
1407,2026-07-01,False
1408,2026-07-01,True
1409,2026-07-01,True
1410,2026-07-01,True
1411,2026-07-01,True
1412,2026-07-01,False
1413,2026-07-01,True
1414,2026-07-01,False
1415,2026-07-01,True
1416,2026-07-01,True
1417,2026-07-01,False
1418,2026-07-01,True
1419,2026-07-01,True
1420,2026-07-01,False
1421,2026-07-01,True
1422,2026-07-01,False
1423,2026-07-01,False
1424,2026-07-01,False
1425,2026-07-01,False
1426,2026-07-01,False
1427,2026-07-01,True
1428,2026-07-01,False
1429,2026-07-01,True
1430,2026-07-01,False
1431,2026-07-01,False
1432,2026-07-01,True
1433,2026-07-01,True
1434,2026-07-01,True
1435,2026-07-01,True
1436,2026-07-01,True
1437,2026-07-01,False
1438,2026-07-01,False
1439,2026-07-01,False
1440,2026-07-01,False
1441,2026-07-01,False
1442,2026-07-01,False
1443,2026-07-01,False
1444,2026-07-01,False
1445,2026-07-01,False
1446,2026-07-01,True
1447,2026-07-01,True
1448,2026-07-01,True
1449,2026-07-01,True
1450,2026-07-01,True
1451,2026-07-01,False
1452,2026-07-01,True
1453,2026-07-01,True
1454,2026-07-01,False
1455,2026-07-01,False
1456,2026-07-01,True
1457,2026-07-01,True
1458,2026-07-01,True
1459,2026-07-01,False
1460,2026-07-01,False
1461,2026-07-01,False
1462,2026-07-01,True
1463,2026-07-01,False
1464,2026-07-01,False
1465,2026-07-01,True
1466,2026-07-01,False
1467,2026-07-01,True
1468,2026-07-01,True
1469,2026-07-01,True
1470,2026-07-01,True
1471,2026-07-01,True
1472,2026-07-01,False
1473,2026-07-01,False
1474,2026-07-01,True
1475,2026-07-01,True
1476,2026-07-01,False
1477,2026-07-01,True
1478,2026-07-01,True
1479,2026-07-01,False
1480,2026-07-01,False
1481,2026-07-01,True
1482,2026-07-01,True
1483,2026-07-01,True
1484,2026-07-01,True
1485,2026-07-01,False
1486,2026-07-01,False
1487,2026-07-01,False
1488,2026-07-01,False
1489,2026-07-01,True
1490,2026-07-01,False
1491,2026-07-01,False
1492,2026-07-01,True
1493,2026-07-01,True
1494,2026-07-01,False
1495,2026-07-01,False
1496,2026-07-01,False
1497,2026-07-01,True
1498,2026-07-01,True
1499,2026-07-01,True
1500,2026-07-01,False
1501,2026-07-01,True
1502,2026-07-01,False
1503,2026-07-01,True
1504,2026-07-01,False
1505,2026-07-01,False
1506,2026-07-01,False
1507,2026-07-01,True
1508,2026-07-01,False
1509,2026-07-01,False
1510,2026-07-01,True
1511,2026-07-01,False
1512,2026-07-01,False
1513,2026-07-01,False
1514,2026-07-01,False
1515,2026-07-01,True
1516,2026-07-01,False
1517,2026-07-01,False
1518,2026-07-01,True
1519,2026-07-01,False
1520,2026-07-01,True
1521,2026-07-01,True
1522,2026-07-01,False
1523,2026-07-01,True
1524,2026-07-01,True
1525,2026-07-01,False
1526,2026-07-01,False
1527,2026-07-01,False
1528,2026-07-01,False
1529,2026-07-01,False
1530,2026-07-01,False
1531,2026-07-01,True
1532,2026-07-01,False
1533,2026-07-01,True
1534,2026-07-01,False
1535,2026-07-01,True
1536,2026-07-01,True
1537,2026-07-01,False
1538,2026-07-01,False
1539,2026-07-01,False
1540,2026-07-01,False
1541,2026-07-01,False
1542,2026-07-01,True
1543,2026-07-01,True
1544,2026-07-01,False
1545,2026-07-01,True
1546,2026-07-01,True
1547,2026-07-01,False
1548,2026-07-01,True
1549,2026-07-01,False
1550,2026-07-01,True
1551,2026-07-01,True
1552,2026-07-01,False
1553,2026-07-01,False
1554,2026-07-01,True
1555,2026-07-01,False
1556,2026-07-01,True
1557,2026-07-01,True
1558,2026-07-01,False
1559,2026-07-01,False
1560,2026-07-01,True
1561,2026-07-01,True
1562,2026-07-01,True
1563,2026-07-01,False
1564,2026-07-01,True
1565,2026-07-01,False
1566,2026-07-01,False
1567,2026-07-01,False
1568,2026-07-01,True
1569,2026-07-01,True
1570,2026-07-01,True
1571,2026-07-01,True
1572,2026-07-01,False
1573,2026-07-01,True
1574,2026-07-01,True
1575,2026-07-01,True
1576,2026-07-01,True
1577,2026-07-01,False
1578,2026-07-01,False
1579,2026-07-01,True
1580,2026-07-01,False
1581,2026-07-01,False
1582,2026-07-01,True
1583,2026-07-01,True
1584,2026-07-01,False
1585,2026-07-01,False
1586,2026-07-01,False
1587,2026-07-01,False
1588,2026-07-01,False
1589,2026-07-01,False
1590,2026-07-01,True
1591,2026-07-01,False
1592,2026-07-01,False
1593,2026-07-01,True
1594,2026-07-01,False
1595,2026-07-01,True
1596,2026-07-01,False
1597,2026-07-01,False
1598,2026-07-01,False
1599,2026-07-01,False
1600,2026-07-01,False
1601,2026-07-01,True
1602,2026-07-01,True
1603,2026-07-01,True
1604,2026-07-01,True
1605,2026-07-01,False
1606,2026-07-01,True
1607,2026-07-01,True
1608,2026-07-01,False
1609,2026-07-01,True
1610,2026-07-01,True
1611,2026-07-01,True
1612,2026-07-01,True
1613,2026-07-01,True
1614,2026-07-01,True
1615,2026-07-01,True
1616,2026-07-01,True
1617,2026-07-01,False
1618,2026-07-01,True
1619,2026-07-01,True
1620,2026-07-01,False
1621,2026-07-01,True
1622,2026-07-01,False
1623,2026-07-01,False
1624,2026-07-01,True
1625,2026-07-01,True
1626,2026-07-01,False
1627,2026-07-01,True
1628,2026-07-01,False
1629,2026-07-01,True
1630,2026-07-01,True
1631,2026-07-01,True
1632,2026-07-01,False
1633,2026-07-01,True
1634,2026-07-01,True
1635,2026-07-01,False
1636,2026-07-01,False
1637,2026-07-01,True
1638,2026-07-01,False
1639,2026-07-01,True
1640,2026-07-01,False
1641,2026-07-01,True
1642,2026-07-01,False
1643,2026-07-01,False
1644,2026-07-01,False
1645,2026-07-01,True
1646,2026-07-01,True
1647,2026-07-01,False
1648,2026-07-01,True
1649,2026-07-01,False
1650,2026-07-01,False
1651,2026-07-01,True
1652,2026-07-01,False
1653,2026-07-01,False
1654,2026-07-01,True
1655,2026-07-01,True
1656,2026-07-01,False
1657,2026-07-01,False
1658,2026-07-01,True
1659,2026-07-01,True
1660,2026-07-01,False
1661,2026-07-01,True
1662,2026-07-01,True
1663,2026-07-01,False
1664,2026-07-01,False
1665,2026-07-01,True
1666,2026-07-01,False
1667,2026-07-01,False
1668,2026-07-01,True
1669,2026-07-01,True
1670,2026-07-01,True
1671,2026-07-01,True
1672,2026-07-01,True
1673,2026-07-01,True
1674,2026-07-01,True
1675,2026-07-01,True
1676,2026-07-01,False
1677,2026-07-01,True
1678,2026-07-01,True
1679,2026-07-01,False
1680,2026-07-01,False
1681,2026-07-01,False
1682,2026-07-01,False
1683,2026-07-01,False
1684,2026-07-01,False
1685,2026-07-01,False
1686,2026-07-01,False
1687,2026-07-01,True
1688,2026-07-01,True
1689,2026-07-01,True
1690,2026-07-01,True
1691,2026-07-01,False
1692,2026-07-01,True
1693,2026-07-01,True
1694,2026-07-01,True
1695,2026-07-01,True
1696,2026-07-01,False
1697,2026-07-01,True
1698,2026-07-01,True
1699,2026-07-01,False
1700,2026-07-01,False
1701,2026-07-01,False
1702,2026-07-01,False
1703,2026-07-01,True
1704,2026-07-01,True
1705,2026-07-01,False
1706,2026-07-01,False
1707,2026-07-01,True
1708,2026-07-01,True
1709,2026-07-01,True
1710,2026-07-01,False
1711,2026-07-01,True
1712,2026-07-01,False
1713,2026-07-01,False
1714,2026-07-01,False
1715,2026-07-01,True
1716,2026-07-01,True
1717,2026-07-01,False
1718,2026-07-01,True
1719,2026-07-01,True
1720,2026-07-01,False
1721,2026-07-01,False
1722,2026-07-01,False
1723,2026-07-01,False
1724,2026-07-01,True
1725,2026-07-01,False
1726,2026-07-01,False
1727,2026-07-01,False
1728,2026-07-01,False
1729,2026-07-01,False
1730,2026-07-01,True
1731,2026-07-01,False
1732,2026-07-01,False
1733,2026-07-01,False
1734,2026-07-01,True
1735,2026-07-01,True
1736,2026-07-01,True
1737,2026-07-01,False
1738,2026-07-01,True
1739,2026-07-01,True
1740,2026-07-01,False
1741,2026-07-01,True
1742,2026-07-01,True
1743,2026-07-01,True
1744,2026-07-01,False
1745,2026-07-01,False
1746,2026-07-01,True
1747,2026-07-01,False
1748,2026-07-01,False
1749,2026-07-01,True
1750,2026-07-01,False
1751,2026-07-01,False
1752,2026-07-01,False
1753,2026-07-01,False
1754,2026-07-01,False
1755,2026-07-01,True
1756,2026-07-01,True
1757,2026-07-01,False
1758,2026-07-01,True
1759,2026-07-01,False
1760,2026-07-01,False
1761,2026-07-01,True
1762,2026-07-01,True
1763,2026-07-01,False
1764,2026-07-01,True
1765,2026-07-01,False
1766,2026-07-01,True
1767,2026-07-01,True
1768,2026-07-01,True
1769,2026-07-01,True
1770,2026-07-01,True
1771,2026-07-01,True
1772,2026-07-01,False
1773,2026-07-01,True
1774,2026-07-01,True
1775,2026-07-01,False
1776,2026-07-01,True
1777,2026-07-01,True
1778,2026-07-01,True
1779,2026-07-01,False
1780,2026-07-01,False
1781,2026-07-01,False
1782,2026-07-01,False
1783,2026-07-01,False
1784,2026-07-01,True
1785,2026-07-01,False
1786,2026-07-01,False
1787,2026-07-01,False
1788,2026-07-01,False
1789,2026-07-01,True
1790,2026-07-01,False
1791,2026-07-01,True
1792,2026-07-01,True
1793,2026-07-01,True
1794,2026-07-01,False
1795,2026-07-01,True
1796,2026-07-01,True
1797,2026-07-01,True
1798,2026-07-01,True
1799,2026-07-01,True
1800,2026-07-01,True
1801,2026-07-01,True
1802,2026-07-01,True
1803,2026-07-01,False
1804,2026-07-01,True
1805,2026-07-01,True
1806,2026-07-01,True
1807,2026-07-01,True
1808,2026-07-01,False
1809,2026-07-01,True
1810,2026-07-01,False
1811,2026-07-01,True
1812,2026-07-01,False
1813,2026-07-01,False
1814,2026-07-01,False
1815,2026-07-01,False
1816,2026-07-01,False
1817,2026-07-01,True
1818,2026-07-01,False
1819,2026-07-01,True
1820,2026-07-01,False
1821,2026-07-01,False
1822,2026-07-01,False
1823,2026-07-01,False
1824,2026-07-01,True
1825,2026-07-01,True
1826,2026-07-01,True
1827,2026-07-01,True
1828,2026-07-01,True
1829,2026-07-01,True
1830,2026-07-01,True
1831,2026-07-01,False
1832,2026-07-01,True
1833,2026-07-01,False
1834,2026-07-01,True
1835,2026-07-01,True
1836,2026-07-01,False
1837,2026-07-01,True
1838,2026-07-01,False
1839,2026-07-01,True
1840,2026-07-01,True
1841,2026-07-01,True
1842,2026-07-01,False
1843,2026-07-01,False
1844,2026-07-01,False
1845,2026-07-01,False
1846,2026-07-01,False
1847,2026-07-01,False
1848,2026-07-01,True
1849,2026-07-01,True
1850,2026-07-01,False
1851,2026-07-01,False
1852,2026-07-01,True
1853,2026-07-01,True
1854,2026-07-01,False
1855,2026-07-01,False
1856,2026-07-01,False
1857,2026-07-01,False
1858,2026-07-01,True
1859,2026-07-01,False
1860,2026-07-01,False
1861,2026-07-01,True
1862,2026-07-01,True
1863,2026-07-01,False
1864,2026-07-01,True
1865,2026-07-01,True
1866,2026-07-01,True
1867,2026-07-01,False
1868,2026-07-01,False
1869,2026-07-01,True
1870,2026-07-01,True
1871,2026-07-01,True
1872,2026-07-01,True
1873,2026-07-01,True
1874,2026-07-01,False
1875,2026-07-01,False
1876,2026-07-01,True
1877,2026-07-01,False
1878,2026-07-01,True
1879,2026-07-01,False
1880,2026-07-01,False
1881,2026-07-01,True
1882,2026-07-01,False
1883,2026-07-01,True
1884,2026-07-01,False
1885,2026-07-01,True
1886,2026-07-01,False
1887,2026-07-01,False
1888,2026-07-01,False
1889,2026-07-01,False
1890,2026-07-01,True
1891,2026-07-01,False
1892,2026-07-01,False
1893,2026-07-01,True
1894,2026-07-01,True
1895,2026-07-01,True
1896,2026-07-01,True
1897,2026-07-01,True
1898,2026-07-01,False
1899,2026-07-01,True
1900,2026-07-01,False
1901,2026-07-01,True
1902,2026-07-01,False
1903,2026-07-01,False
1904,2026-07-01,True
1905,2026-07-01,False
1906,2026-07-01,False
1907,2026-07-01,True
1908,2026-07-01,True
1909,2026-07-01,True
1910,2026-07-01,True
1911,2026-07-01,False
1912,2026-07-01,True
1913,2026-07-01,False
1914,2026-07-01,False
1915,2026-07-01,True
1916,2026-07-01,True
1917,2026-07-01,False
1918,2026-07-01,False
1919,2026-07-01,True
1920,2026-07-01,False
1921,2026-07-01,False
1922,2026-07-01,False
1923,2026-07-01,False
1924,2026-07-01,False
1925,2026-07-01,True
1926,2026-07-01,False
1927,2026-07-01,False
1928,2026-07-01,False
1929,2026-07-01,False
1930,2026-07-01,False
1931,2026-07-01,False
1932,2026-07-01,False
1933,2026-07-01,False
1934,2026-07-01,True
1935,2026-07-01,False
1936,2026-07-01,True
1937,2026-07-01,True
1938,2026-07-01,False
1939,2026-07-01,False
1940,2026-07-01,False
1941,2026-07-01,True
1942,2026-07-01,True
1943,2026-07-01,False
1944,2026-07-01,False
1945,2026-07-01,False
1946,2026-07-01,True
1947,2026-07-01,True
1948,2026-07-01,False
1949,2026-07-01,False
1950,2026-07-01,True
1951,2026-07-01,True
1952,2026-07-01,False
1953,2026-07-01,True
1954,2026-07-01,True
1955,2026-07-01,False
1956,2026-07-01,False
1957,2026-07-01,False
1958,2026-07-01,False
1959,2026-07-01,False
1960,2026-07-01,True
1961,2026-07-01,True
1962,2026-07-01,True
1963,2026-07-01,True
1964,2026-07-01,True
1965,2026-07-01,True
1966,2026-07-01,True
1967,2026-07-01,True
1968,2026-07-01,False
1969,2026-07-01,True
1970,2026-07-01,True
1971,2026-07-01,False
1972,2026-07-01,True
1973,2026-07-01,False
1974,2026-07-01,False
1975,2026-07-01,True
1976,2026-07-01,False
1977,2026-07-01,True
1978,2026-07-01,False
1979,2026-07-01,False
1980,2026-07-01,True
1981,2026-07-01,True
1982,2026-07-01,False
1983,2026-07-01,False
1984,2026-07-01,False
1985,2026-07-01,False
1986,2026-07-01,False
1987,2026-07-01,False
1988,2026-07-01,True
1989,2026-07-01,False
1990,2026-07-01,True
1991,2026-07-01,False
1992,2026-07-01,True
1993,2026-07-01,False
1994,2026-07-01,False
1995,2026-07-01,False
1996,2026-07-01,True
1997,2026-07-01,True
1998,2026-07-01,True
1999,2026-07-01,False
2000,2026-07-01,True
2001,2026-07-01,False
2002,2026-07-01,True
2003,2026-07-01,False
2004,2026-07-01,True
2005,2026-07-01,True
2006,2026-07-01,False
2007,2026-07-01,False
2008,2026-07-01,True
2009,2026-07-01,True
2010,2026-07-01,True
2011,2026-07-01,True
2012,2026-07-01,False
2013,2026-07-01,True
2014,2026-07-01,False
2015,2026-07-01,True
2016,2026-07-01,False
2017,2026-07-01,False
2018,2026-07-01,True
2019,2026-07-01,False
2020,2026-07-01,False
2021,2026-07-01,True
2022,2026-07-01,True
2023,2026-07-01,True
2024,2026-07-01,True
2025,2026-07-01,True
2026,2026-07-01,False
2027,2026-07-01,False
2028,2026-07-01,False
2029,2026-07-01,False
2030,2026-07-01,False
2031,2026-07-01,False
2032,2026-07-01,False
2033,2026-07-01,False
2034,2026-07-01,False
2035,2026-07-01,False
2036,2026-07-01,True
2037,2026-07-01,True
2038,2026-07-01,True
2039,2026-07-01,True
2040,2026-07-01,False
2041,2026-07-01,True
2042,2026-07-01,False
2043,2026-07-01,False
2044,2026-07-01,True
2045,2026-07-01,True
2046,2026-07-01,False
2047,2026-07-01,False
2048,2026-07-01,True
2049,2026-07-01,True
